polar bear gene ID	BK_SAMN01057691	BK_SRR7813602	BB_SRR7758718	BB_SAMN02256313	BB_SAMN02256315	BB_SAMN02256316	BB_SAMN02256317	BB_SAMN02256318	BB_SAMN02256319	BB_SAMN02256320	BB_SAMN02256321	BB_SAMN02256322	PB_SAMN02261811	PB_SAMN02261819	PB_SAMN02261821	PB_SAMN02261826	PB_SAMN02261840	PB_SAMN02261845	PB_SAMN02261851	PB_SAMN02261853	PB_SAMN02261854	PB_SAMN02261856	PB_SAMN02261858	PB_SAMN02261865	PB_SAMN02261868	PB_SAMN02261870	PB_SAMN02261871	PB_SAMN02261878	PB_SAMN02261880
Uma_R010581	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2
Uma_R010583	1	2	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	2	2	2
Uma_R010584	2	2	2	2	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	3	2	2
Uma_R010585	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2
Uma_R010586	2	2	2	2	2	2	2	1	1	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010587	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1
Uma_R010588	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2
Uma_R010589	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010590	1	1	2	2	2	1	2	1	1	2	2	1	1	2	1	1	1	2	2	2	2	2	2	2	1	1	2	2	2
Uma_R010591	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010592	1	2	2	2	2	1	2	1	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010593	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010594	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010595	1	2	2	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010598	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010599	1	2	2	2	2	2	2	1	1	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010600	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R010602	1	2	2	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010603	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	2	2	2	1	2	2	2	2
Uma_R010605	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Uma_R010606	1	2	2	2	2	2	2	1	2	2	2	2	1	1	1	2	2	2	2	1	3	2	2	2	2	2	2	2	2
Uma_R010607	0	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	1	2	2	2	1	1	2	1
Uma_R010608	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	3	2	2	2	1	2	2	2	2
Uma_R010609	1	2	2	2	3	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	3	2
Uma_R010610	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R010611	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2
Uma_R010612	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R010613	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2
Uma_R010614	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R010615	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1
Uma_R010616	1	2	2	2	2	1	2	1	2	2	2	2	1	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010617	2	2	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	3	2	2
Uma_R010618	1	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	2	2
Uma_R010619	1	1	2	2	2	1	2	1	1	2	2	1	2	1	1	1	1	1	2	2	3	2	2	2	1	2	2	2	2
Uma_R010620	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Uma_R010621	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2
Uma_R010622	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	2	2
Uma_R010623	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	2	2
Uma_R010624	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2
Uma_R010625	0	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R010626	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010627	1	2	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	2	2	2
Uma_R010628	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	2	2
Uma_R010629	1	2	2	2	2	2	2	1	1	2	2	1	2	1	1	2	1	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010630	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010631	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2
Uma_R010632	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010633	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010634	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010635	3	2	2	2	2	1	2	2	2	3	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2
Uma_R010636	2	2	3	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010637	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010638	2	2	2	2	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010639	1	2	2	2	2	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010640	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	2
Uma_R010641	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R010642	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010643	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1
Uma_R010644	1	2	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	2	2	2	2	1	2	2	2	2
Uma_R010645	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010646	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2
Uma_R010647	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010648	2	2	2	2	2	2	2	2	1	2	2	2	1	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010649	3	2	2	2	3	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	3	3	2	2
Uma_R010650	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010651	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010652	1	2	3	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	2	2	2	2	1	2	2	2	2
Uma_R010653	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1
Uma_R010654	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2
Uma_R010655	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2
Uma_R010656	1	2	2	2	2	2	3	1	2	2	2	2	2	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2
Uma_R010657	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	3	2
Uma_R010658	2	2	3	2	3	2	2	1	2	2	2	1	2	1	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010660	1	2	3	2	2	1	1	1	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	2	2	2
Uma_R010661	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	3	2	2	2	3	2
Uma_R010662	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2
Uma_R010663	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010664	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	2	2	2	2	1	1	2	2	2
Uma_R010665	2	2	2	3	2	2	2	2	2	3	2	3	3	2	3	2	2	2	2	2	3	2	2	3	2	3	3	2	2
Uma_R010666	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010667	2	2	2	1	3	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2
Uma_R010668	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2
Uma_R010669	1	2	2	2	3	2	2	1	2	2	2	1	1	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010670	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010672	0	1	3	1	1	1	1	1	1	2	1	1	1	1	0	1	1	1	2	2	2	1	1	2	1	1	1	2	1
Uma_R010673	0	2	3	2	3	2	2	1	2	3	2	2	2	1	1	2	2	2	2	2	3	2	3	3	2	2	2	3	3
Uma_R010674	2	1	2	2	2	1	2	1	1	3	3	1	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010675	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010676	1	2	2	2	2	2	1	1	2	2	2	1	2	1	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010677	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2
Uma_R010678	0	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	2	2
Uma_R010679	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R010680	1	2	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010681	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	3	2	2	2	1	2	2	2	2
Uma_R010682	0	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R010683	1	2	2	2	2	1	2	1	2	1	2	1	1	1	1	1	1	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010684	1	2	2	1	2	1	2	1	1	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010685	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010686	0	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R010687	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R010688	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	2	1	2	2	2	2	2	2	2	1	1	2	2	2
Uma_R010689	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010690	0	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Uma_R010691	1	2	2	1	2	1	2	1	2	2	2	1	1	1	1	2	2	1	2	1	3	1	2	1	1	2	2	3	2
Uma_R010692	1	1	2	1	2	1	2	1	2	2	2	1	1	2	1	2	1	2	2	2	3	1	2	2	1	2	2	2	2
Uma_R010693	1	2	2	1	2	1	2	1	2	2	2	1	1	1	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2
Uma_R010694	1	1	2	2	2	1	2	1	2	2	2	1	1	1	1	1	1	1	2	1	3	2	2	2	1	2	2	2	2
Uma_R010695	0	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	2	2	1
Uma_R010696	1	1	2	2	3	1	2	1	2	2	2	1	1	1	1	2	2	2	2	2	3	2	2	2	2	2	2	3	2
Uma_R010697	1	1	2	2	2	1	2	1	2	2	2	1	1	2	1	1	1	2	2	2	3	2	2	2	1	2	2	2	2
Uma_R010698	1	1	2	1	2	2	2	1	2	2	2	1	1	1	1	2	2	2	2	1	3	2	2	2	1	2	2	2	2
Uma_R010699	0	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	2
Uma_R010700	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	2	2	3	2	2	2	2	2	2	2	2
Uma_R010701	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	3	2	2	2	1	2	2	2	2
Uma_R010702	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
Uma_R010703	1	2	2	2	3	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	3	2
Uma_R010704	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Uma_R010705	0	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
Uma_R010706	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	2	2	2
Uma_R010707	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2
Uma_R010708	0	1	2	2	3	1	2	1	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	1	2	1	2	2	2
Uma_R010709	1	2	2	2	2	2	1	1	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010710	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Uma_R010711	0	1	2	1	2	1	1	1	2	2	2	1	1	0	0	2	1	1	2	1	2	1	2	1	1	1	2	2	2
Uma_R010712	0	2	2	1	2	1	1	1	1	2	2	1	1	1	0	1	1	2	2	1	2	2	2	2	1	2	2	2	2
Uma_R010713	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	2	2
Uma_R010714	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Uma_R010715	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	2	2
Uma_R010716	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	2	2	2	2
Uma_R010717	1	2	2	2	2	1	2	2	2	2	2	1	2	1	1	2	2	1	2	2	3	2	2	2	1	2	2	2	2
Uma_R010718	0	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
Uma_R010719	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2
Uma_R010720	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010721	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	1
Uma_R010722	1	1	2	2	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2	2	2	2	2	2	1	2	2	2	2
Uma_R010723	0	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
Uma_R010724	0	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2
Uma_R010725	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2
Uma_R010726	0	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
Uma_R010727	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2	2	2	2	2	2	1	2	2	2	2
Uma_R010728	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010729	1	2	2	1	2	2	2	1	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010730	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010731	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010732	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	2
Uma_R010733	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1
Uma_R010734	1	2	2	1	2	1	2	1	2	2	2	1	1	1	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010735	0	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2
Uma_R010736	0	1	1	1	2	1	2	2	1	2	2	1	1	0	0	1	1	1	2	1	2	2	2	2	1	2	2	2	1
Uma_R010737	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010738	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	2	3	2
Uma_R010739	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010740	3	2	3	3	3	2	3	2	3	3	3	3	3	2	2	3	3	3	3	3	3	4	3	3	2	2	3	3	3
Uma_R010741	0	1	2	1	1	1	1	1	1	2	1	1	1	0	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R010742	1	1	2	2	2	1	2	1	2	2	2	1	1	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010743	1	2	2	1	2	2	2	1	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010744	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	3	3	2	2
Uma_R010745	1	2	2	1	2	1	2	1	1	2	2	2	1	1	1	2	1	2	2	1	2	2	2	1	1	2	2	2	2
Uma_R010746	1	2	2	2	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	3	3	2
Uma_R010747	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2
Uma_R010748	1	1	2	1	2	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	2	1
Uma_R010749	1	2	3	2	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	3	2	3
Uma_R010750	0	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1
Uma_R010751	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R010752	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	2	1	2	2	2	3	2	2	2	1	2	2	2	2
Uma_R010753	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2
Uma_R010754	0	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
Uma_R010755	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	3	2	2	2	1	2	2	2	2
Uma_R010756	0	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2
Uma_R010757	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
Uma_R010758	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2
Uma_R010759	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	3	2	2	2	1	2	2	2	2
Uma_R010760	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	2	2
Uma_R010761	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	2	2	3	2	2	2	1	2	2	2	2
Uma_R010762	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010763	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010764	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	2	1	1	2	2	2	2	2	2	1	2	2	2	2
Uma_R010765	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010766	1	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010767	1	2	2	1	2	1	2	1	2	2	2	1	1	1	1	2	1	2	2	2	2	2	2	2	1	2	2	2	2
Uma_R010768	1	1	2	1	2	1	1	1	2	3	2	1	1	1	1	1	2	1	2	1	2	2	2	2	1	2	2	2	2
Uma_R010769	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	2	2	2	2	1	1	2	2	2
Uma_R010770	1	2	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010771	1	2	2	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1	2	2	1	2	2	2	2
Uma_R010772	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010773	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2	2	2	2	2	2	1	2	2	2	2
Uma_R010774	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2
Uma_R010775	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2
Uma_R010776	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010777	1	2	2	2	2	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010778	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	2	2	2
Uma_R010779	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Uma_R010780	0	2	2	1	2	1	2	1	1	2	2	1	1	1	1	1	2	2	2	1	3	2	2	2	1	2	2	2	2
Uma_R010781	1	2	2	2	2	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	2	2	2	2	2	2	2	2	2
Uma_R010782	1	1	3	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2
Uma_R010783	1	1	3	1	2	1	2	1	1	3	2	2	1	1	1	2	1	2	2	2	2	2	2	2	1	1	2	2	2
Uma_R010784	1	2	2	2	2	1	2	1	2	2	2	1	1	2	1	1	2	2	2	1	2	2	2	2	1	2	2	2	2
Uma_R010785	0	1	2	0	0	0	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1
Uma_R010786	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	2	2	2	2
Uma_R010787	2	2	2	2	2	1	2	1	2	2	2	1	2	1	1	2	1	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010788	1	2	2	2	2	1	2	1	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2
Uma_R010789	1	2	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2
Uma_R010790	1	2	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	2	2	2
Uma_R010791	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1
Uma_R010792	1	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Uma_R010793	1	2	2	2	3	2	2	2	2	2	2	1	2	2	1	2	1	2	2	2	3	2	2	2	2	2	2	2	2
Uma_R010795	2	2	2	2	3	2	2	2	2	3	3	2	2	2	2	2	3	3	2	2	3	2	2	2	2	2	2	3	3
